 10 V0538 CYG 21 37 12.44 +51 46 32.8 10.080 0.004  9.437 0.006  9.314 0.011 23 23 23 10.114  9.468  9.260                      
 12 V0538 CYG 21 37 54.96 +51 44 49.3 10.975 0.006  9.567 0.004  9.125 0.019 23 23 23 11.019  9.543  9.052                      
 13 V0538 CYG 21 37 45.55 +51 48 25.4 10.479 0.004  9.796 0.006  9.572 0.023 23 23 23 10.588  9.909  9.707                      
 14 V0538 CYG 21 37 37.24 +51 46 09.2 10.485 0.005  9.928 0.004  9.858 0.015 23 23 23 10.495  9.879  9.775                      
 17 V0538 CYG 21 37 57.42 +51 45 45.9 10.849 0.007 10.250 0.006 10.123 0.025 23 23 23 10.905 10.240 10.086                      
 19 V0538 CYG 21 37 16.48 +51 46 59.4 10.497 0.004 10.289 0.006 10.300 0.017 22 22 22 10.582 10.381 10.345                      
 35 V0538 CYG 21 38 03.11 +51 47 12.3 10.916 0.005 10.788 0.010 10.696 0.039 22 22 22 10.884 10.749 10.691                      
  1 V0600 AQL 19 21 15.74 +08 31 48.0  6.675 0.011  5.476 0.008  4.922 0.014 22 22 22  6.648  5.377  4.765                      
  2 V0600 AQL 19 21 02.34 +08 30 58.7  6.961 0.018  6.435 0.016  6.242 0.015 22 22 22  6.876  6.366  6.146 Ceph V0600 AQL       
  3 V0600 AQL 19 20 51.29 +08 30 47.8  7.478 0.002  6.458 0.003  6.196 0.011 21 21 21  7.534  6.482  6.146                      
  4 V0600 AQL 19 21 11.07 +08 32 23.1  7.966 0.003  6.921 0.004  6.553 0.008 22 22 22  7.987  6.906  6.515                      
  7 V0600 AQL 19 21 09.68 +08 32 02.4  8.852 0.011  7.605 0.009  7.010 0.009 22 22 22  8.825  7.559  6.922 unclassified variable
  8 V0600 AQL 19 21 24.98 +08 33 08.8  8.921 0.005  7.788 0.006  7.318 0.010 21 21 21  8.944  7.767  7.331                      
  9 V0600 AQL 19 20 58.97 +08 26 51.9  9.332 0.003  8.084 0.004  7.653 0.010 21 21 20  9.426  8.141  7.619                      
 10 V0600 AQL 19 20 56.08 +08 33 22.1  9.443 0.052  8.313 0.046  7.603 0.036 22 22 22  9.318  8.186  7.487 unclassified variable
 11 V0600 AQL 19 21 28.64 +08 29 46.5  9.530 0.006  8.367 0.006  7.949 0.011 17 17 17  9.556  8.426  7.949                      
 12 V0600 AQL 19 21 32.25 +08 34 09.7  9.550 0.012  8.393 0.005  7.982 0.026 17 17 17  9.523  8.343  7.935                      
 13 V0600 AQL 19 21 12.87 +08 25 19.4  9.709 0.010  8.458 0.005  8.008 0.010 19 19 19  9.670  8.444  7.872                      
 15 V0600 AQL 19 20 56.55 +08 35 35.7  9.776 0.007  8.527 0.005  8.067 0.006 22 22 22  9.758  8.527  8.000                      
 17 V0600 AQL 19 21 00.21 +08 30 34.9  9.769 0.011  8.586 0.009  8.137 0.013 22 22 22  9.752  8.536  7.980 unclassified variable
 21 V0600 AQL 19 21 18.89 +08 34 21.4 10.229 0.006  9.100 0.006  8.659 0.013 22 22 22 10.215  9.028  8.633                      
 23 V0600 AQL 19 21 21.99 +08 34 26.2  9.913 0.005  9.221 0.006  8.946 0.019 22 22 22  9.895  9.178  8.934                      
 24 V0600 AQL 19 20 57.79 +08 29 27.2  9.430 0.005  9.246 0.005  9.192 0.012 22 22 22  9.398  9.212  9.146                      
 37 V0600 AQL 19 20 57.41 +08 30 34.7 10.012 0.004  9.806 0.006  9.794 0.020 22 22 22  9.979  9.739  9.707                      
  1 V0609 CYG 21 26 56.03 +54 29 29.2  6.800 0.018  6.108 0.016  5.817 0.015 20 20 20  6.813  6.043  5.733 Ceph V0609 CYG       
  2 V0609 CYG 21 26 44.54 +54 34 16.9  7.041 0.004  6.200 0.004  5.932 0.010 19 19 19  7.076  6.222  5.965                      
  3 V0609 CYG 21 26 52.39 +54 25 59.7  7.637 0.005  6.331 0.008  5.699 0.011 18 18 18  7.787  6.501  5.871                      
  5 V0609 CYG 21 27 12.34 +54 29 33.0  7.462 0.001  6.899 0.003  6.768 0.009 20 20 20  7.475  6.888  6.746                      
  6 V0609 CYG 21 27 34.07 +54 28 43.1  8.424 0.002  7.230 0.003  6.808 0.016 20 20 20  8.485  7.285  6.828                      
  7 V0609 CYG 21 27 17.64 +54 34 35.1  8.728 0.007  7.622 0.005  7.181 0.036 18 18 18  8.753  7.609  7.240                      
  9 V0609 CYG 21 27 25.39 +54 34 30.2  9.205 0.008  8.128 0.005  7.716 0.046 18 18 18  9.244  8.139  7.756                      
 10 V0609 CYG 21 26 47.88 +54 24 23.2  8.989 0.005  8.477 0.012  8.380 0.020 16 16 15  8.999  8.497  8.423                      
 13 V0609 CYG 21 26 51.97 +54 26 25.9  9.181 0.004  9.011 0.009  8.925 0.014 19 19 19  9.153  9.018  8.927                      
 14 V0609 CYG 21 27 38.06 +54 30 54.2  9.852 0.004  9.216 0.008  8.796 0.038 20 20 20  9.841  9.195  8.834                      
 18 V0609 CYG 21 27 34.56 +54 30 10.9 10.319 0.005  9.473 0.006  9.121 0.027 20 20 20 10.360  9.497  9.156                      
 28 V0609 CYG 21 27 22.76 +54 26 45.2 10.369 0.010 10.089 0.010  9.994 0.024 20 20 20 10.368 10.136 10.059                      
 35 V0609 CYG 21 27 02.88 +54 29 41.5 10.515 0.006 10.303 0.008 10.210 0.021 20 20 20 10.432 10.270 10.150                      
  2 V0916 AQL 19 10 29.21 +12 31 19.2  7.215 0.005  5.991 0.018  5.481 0.021 20 20 20  7.276  6.048  5.470                      
  4 V0916 AQL 19 10 00.42 +12 32 11.7  7.362 0.018  6.751 0.016  6.551 0.015 25 25 25  7.561  6.947  6.723 Ceph V0916 AQL       
  5 V0916 AQL 19 10 19.34 +12 34 01.3  7.797 0.055  6.476 0.046  5.560 0.031 25 25 25  7.952  6.558  5.703 unclassified variable
  8 V0916 AQL 19 10 13.13 +12 32 28.4  9.033 0.008  7.818 0.005  7.377 0.011 25 25 25  9.107  7.828  7.301                      
  9 V0916 AQL 19 10 08.36 +12 33 42.0  8.957 0.002  7.857 0.003  7.479 0.009 25 25 25  9.001  7.874  7.431                      
 11 V0916 AQL 19 09 59.96 +12 29 06.1  9.146 0.005  7.956 0.005  7.551 0.009 25 25 25  9.225  7.983  7.476                      
 17 V0916 AQL 19 10 12.54 +12 29 58.2  9.457 0.007  8.224 0.003  7.838 0.006 25 25 25  9.540  8.245  7.772                      
 25 V0916 AQL 19 09 51.01 +12 30 49.2  9.532 0.013  8.227 0.009  7.750 0.013 24 24 24  9.666  8.345  7.718                      
 26 V0916 AQL 19 09 51.93 +12 33 20.4  9.522 0.007  8.331 0.004  7.954 0.005 25 25 25  9.618  8.395  7.915                      
 27 V0916 AQL 19 10 16.99 +12 32 09.5  9.573 0.004  8.458 0.004  8.131 0.013 25 25 25  9.622  8.465  8.075                      
 28 V0916 AQL 19 09 57.55 +12 34 15.3  9.672 0.005  8.436 0.004  8.056 0.005 25 25 25  9.732  8.459  8.029                      
 34 V0916 AQL 19 09 58.48 +12 33 27.5  9.727 0.005  8.609 0.002  8.233 0.004 25 25 25  9.781  8.619  8.164                      
 36 V0916 AQL 19 10 09.51 +12 37 14.6  9.830 0.007  8.584 0.006  8.071 0.024 25 25 25  9.847  8.613  8.070                      
 40 V0916 AQL 19 10 21.60 +12 29 00.7  9.899 0.005  8.827 0.003  8.536 0.005 25 25 25  9.881  8.836  8.446                      
 63 V0916 AQL 19 10 04.48 +12 32 15.7  9.638 0.003  9.377 0.004  9.383 0.009 25 25 25  9.613  9.348  9.289 HD 230808            
  1 V1162 AQL 19 52 20.99 -11 22 00.6  6.150 0.018  5.802 0.016  5.701 0.015 21 21 21  6.082  5.746  5.627 Ceph V1162 AQL       
  3 V1162 AQL 19 52 38.86 -11 18 06.5  8.660 0.006  7.731 0.011  7.353 0.035 21 21 21  8.620  7.675  7.391                      
  4 V1162 AQL 19 52 16.52 -11 22 18.2  8.974 0.006  8.071 0.005  7.836 0.009 21 21 21  9.033  8.119  7.816                      
  6 V1162 AQL 19 52 33.98 -11 25 10.7  9.533 0.007  9.184 0.008  9.112 0.009 21 21 21  9.548  9.256  9.113                      
  8 V1162 AQL 19 52 23.96 -11 18 07.7  9.829 0.005  9.191 0.010  8.967 0.022 21 21 21  9.813  9.150  9.014                      
  9 V1162 AQL 19 52 15.92 -11 18 01.4 10.981 0.019 10.077 0.013  9.941 0.026 21 21 21 10.944 10.103  9.883                      
 10 V1162 AQL 19 52 13.08 -11 19 20.6 10.650 0.011 10.348 0.014 10.260 0.044 21 21 21 10.717 10.452 10.353                      
 11 V1162 AQL 19 52 42.92 -11 24 09.8 11.221 0.016 10.542 0.025 10.389 0.043 21 21 21 11.155 10.531 10.361                      
 12 V1162 AQL 19 52 41.08 -11 20 14.6 11.162 0.024 10.703 0.020 10.561 0.065 21 21 21 11.177 10.715 10.620                      
 14 V1162 AQL 19 52 16.89 -11 20 40.8 11.333 0.021 10.782 0.019 10.682 0.060 21 21 21 11.352 10.787 10.650                      
 15 V1162 AQL 19 52 12.21 -11 19 46.8 11.494 0.019 10.976 0.028 10.826 0.042 21 21 20 11.482 10.934 10.810                      
 16 V1162 AQL 19 52 39.00 -11 21 12.4 11.339 0.021 11.045 0.035 10.915 0.067 20 20 20 11.309 10.987 10.934                      
 18 V1162 AQL 19 52 28.67 -11 21 16.1 11.633 0.016 11.041 0.023 10.858 0.055 21 21 20 11.635 11.000 10.805                      
  1 V1344 AQL 19 11 59.16 +04 21 17.6  5.184 0.018  4.720 0.016  4.573 0.015 20 20 20  5.237  4.801  4.541 Ceph V1344 AQL       
  3 V1344 AQL 19 12 07.65 +04 19 29.2  8.088 0.003  6.638 0.003  6.071 0.006 20 20 20  8.147  6.651  5.964                      
  6 V1344 AQL 19 12 12.01 +04 23 41.5  8.206 0.020  7.937 0.026  7.844 0.027 18 20 20  8.422  7.973  7.860 Var V1426 AQL        
  7 V1344 AQL 19 12 13.21 +04 16 54.5  8.996 0.089  7.113 0.081  5.785 0.063 19 20 20 10.402  7.842  6.195 unclassified variable
  8 V1344 AQL 19 12 11.64 +04 18 00.7  9.997 0.009  8.588 0.008  8.058 0.012 20 20 20  9.911  8.489  7.882                      
 10 V1344 AQL 19 12 02.52 +04 25 54.0 10.047 0.013  8.677 0.007  8.091 0.014 19 20 20 10.088  8.688  8.021                      
 12 V1344 AQL 19 11 54.89 +04 25 22.8 10.187 0.043  8.829 0.042  8.080 0.039 19 19 19 10.005  8.574  7.876 unclassified variable
 17 V1344 AQL 19 12 01.90 +04 20 20.8 10.039 0.009  9.312 0.008  9.172 0.012 19 20 20 10.026  9.282  9.067                      
 28 V1344 AQL 19 11 47.03 +04 19 56.2 10.305 0.017  9.666 0.015  9.550 0.019 17 20 20 10.340  9.711  9.521                      
 32 V1344 AQL 19 12 20.96 +04 17 49.3 10.626 0.155  9.116 0.097  7.978 0.071 16 19 19 10.369  8.897  7.953 unclassified variable
 45 V1344 AQL 19 12 00.76 +04 21 55.7 10.263 0.011 10.186 0.022 10.370 0.066 20 20 20 10.157 10.031  9.991                      
 46 V1344 AQL 19 12 00.08 +04 22 53.4 10.547 0.022 10.231 0.012 10.153 0.043 20 20 20 10.530 10.169 10.096                      
  1 V1364 CYG 20 07 52.84 +35 18 57.4  6.477 0.044  5.627 0.043  4.891 0.459 19 19 19  6.385  5.144  4.565 Var V1422 CYG        
  3 V1364 CYG 20 07 49.40 +35 23 44.0  8.342 0.006  7.177 0.006  6.747 0.022 19 19 19  8.380  7.242  6.732                      
  4 V1364 CYG 20 07 27.58 +35 20 17.2  8.741 0.003  7.416 0.004  6.943 0.011 19 19 19  8.867  7.556  6.947                      
  5 V1364 CYG 20 07 36.84 +35 14 48.9  9.398 0.017  8.220 0.010  7.890 0.019 17 17 17  9.350  8.222  7.800                      
  6 V1364 CYG 20 07 29.43 +35 20 46.9  9.088 0.018  8.337 0.016  8.089 0.015 19 19 19  9.199  8.482  8.181 Ceph V1364 CYG       
  7 V1364 CYG 20 07 43.70 +35 22 04.1  9.375 0.003  8.835 0.004  8.751 0.006 19 19 19  9.354  8.852  8.697                      
  8 V1364 CYG 20 08 00.46 +35 21 01.7  9.390 0.004  8.787 0.007  8.693 0.013 15 15 15  9.369  8.819  8.680                      
 12 V1364 CYG 20 07 27.81 +35 17 13.5  9.699 0.005  9.050 0.006  8.997 0.017 18 18 18  9.687  9.081  8.938                      
 15 V1364 CYG 20 07 44.75 +35 24 20.7 10.128 0.006  9.146 0.007  8.869 0.020 19 19 19 10.191  9.224  8.894                      
 18 V1364 CYG 20 07 55.75 +35 16 59.4  9.895 0.004  9.391 0.006  9.384 0.009 18 18 18  9.829  9.411  9.312                      
 22 V1364 CYG 20 07 21.66 +35 21 23.5 10.160 0.004  9.592 0.005  9.538 0.011 19 19 19 10.157  9.606  9.431                      
 23 V1364 CYG 20 07 48.88 +35 22 23.9 10.395 0.004  9.588 0.006  9.404 0.014 19 19 19 10.380  9.614  9.339                      
 30 V1364 CYG 20 07 43.12 +35 19 21.2 11.032 0.006  9.927 0.004  9.688 0.011 19 19 19 11.043  9.961  9.587                      
 48 V1364 CYG 20 07 54.48 +35 22 46.2 10.568 0.005 10.356 0.014 10.336 0.039 19 19 19 10.564 10.401 10.325                      
 50 V1364 CYG 20 07 46.66 +35 19 44.1 10.850 0.005 10.498 0.008 10.516 0.021 19 19 19 10.806 10.540 10.445                      
  1 V1467 CYG 20 03 44.37 +32 24 56.5  7.400 0.010  6.484 0.007  6.268 0.021 20 20 20  7.448  6.563  6.274                      
  2 V1467 CYG 20 04 02.85 +32 24 08.8  7.922 0.004  6.688 0.004  6.319 0.010 26 26 26  8.008  6.789  6.292                      
  4 V1467 CYG 20 04 05.74 +32 29 28.3  8.496 0.010  7.077 0.009  6.476 0.013 26 26 26  8.613  7.142  6.481 unclassified variable
  5 V1467 CYG 20 04 02.17 +32 27 02.4  8.150 0.018  7.278 0.016  6.961 0.015 26 26 26  8.326  7.400  6.976 Ceph V1467 CYG       
  8 V1467 CYG 20 03 56.64 +32 25 34.5  9.279 0.005  7.901 0.006  7.453 0.011 26 26 26  9.382  7.990  7.390                      
 10 V1467 CYG 20 04 14.63 +32 30 40.5  9.194 0.008  7.847 0.006  7.222 0.024 26 26 26  9.279  7.916  7.230                      
 13 V1467 CYG 20 04 10.25 +32 30 03.9  8.903 0.002  8.156 0.003  7.895 0.016 26 26 26  8.913  8.152  7.892                      
 14 V1467 CYG 20 04 05.94 +32 25 55.8  9.600 0.043  8.234 0.043  7.579 0.036 26 26 26 10.080  8.714  7.887 unclassified variable
 16 V1467 CYG 20 04 11.18 +32 29 40.1  8.812 0.002  8.322 0.003  8.223 0.015 26 26 26  8.775  8.336  8.206 HD 331740            
 17 V1467 CYG 20 04 13.66 +32 32 34.2  9.544 0.003  8.322 0.004  7.809 0.029 26 26 26  9.571  8.324  7.790                      
 20 V1467 CYG 20 03 59.46 +32 30 27.4  9.124 0.002  8.655 0.003  8.582 0.006 26 26 26  9.103  8.635  8.559 HD 331739            
 22 V1467 CYG 20 03 42.04 +32 30 51.1  9.656 0.003  8.761 0.003  8.536 0.010 22 22 22  9.718  8.818  8.513                      
 23 V1467 CYG 20 04 27.85 +32 25 33.1  9.949 0.004  8.794 0.003  8.415 0.008 21 21 21  9.984  8.841  8.390                      
 25 V1467 CYG 20 04 00.74 +32 31 28.4 10.111 0.003  8.996 0.002  8.625 0.010 26 26 26 10.134  9.015  8.612                      
 27 V1467 CYG 20 04 00.40 +32 27 13.0  9.703 0.003  9.236 0.003  9.198 0.007 26 26 26  9.677  9.233  9.106                      
 33 V1467 CYG 20 04 09.55 +32 25 47.7 10.114 0.004  9.489 0.003  9.422 0.006 26 26 26 10.091  9.474  9.321                      
 41 V1467 CYG 20 04 23.39 +32 28 28.1  9.875 0.003  9.779 0.005  9.799 0.019 24 24 24  9.836  9.792  9.707 HD 331741            
 55 V1467 CYG 20 04 19.35 +32 30 05.6 10.197 0.004 10.018 0.005  9.962 0.028 26 26 26 10.143  9.978  9.948                      
  1 V LAC     22 49 03.17 +56 25 41.5  6.506 0.018  6.128 0.016  6.007 0.015 21 21 21  6.389  6.069  5.952 Ceph X LAC           
  3 V LAC     22 48 37.98 +56 19 17.4  7.049 0.018  6.656 0.016  6.569 0.015 21 21 21  7.097  6.645  6.537 Ceph V LAC           
  4 V LAC     22 48 29.57 +56 20 21.6  7.617 0.002  6.718 0.006  6.523 0.006 21 21 21  7.675  6.787  6.500                      
  7 V LAC     22 49 29.78 +56 20 28.2  8.787 0.002  8.478 0.004  8.439 0.010 21 21 21  8.726  8.490  8.394                      
  8 V LAC     22 48 44.36 +56 20 32.5  9.749 0.003  8.819 0.004  8.631 0.004 21 21 21  9.744  8.832  8.597                      
  9 V LAC     22 48 48.35 +56 19 08.9 10.485 0.005  9.596 0.004  9.430 0.006 21 21 21 10.510  9.634  9.349                      
 10 V LAC     22 49 05.74 +56 23 29.7  9.918 0.004  9.732 0.004  9.711 0.017 21 21 21  9.824  9.706  9.623                      
 12 V LAC     22 49 18.11 +56 18 36.8 10.806 0.006  9.824 0.004  9.650 0.013 21 21 21 10.779  9.801  9.523                      
 13 V LAC     22 49 12.66 +56 24 23.8 10.399 0.007  9.795 0.008  9.646 0.021 21 21 21 10.367  9.703  9.576                      
 14 V LAC     22 49 04.08 +56 18 40.2 10.610 0.005  9.965 0.005  9.893 0.011 21 21 21 10.543  9.905  9.780                      
 15 V LAC     22 49 00.93 +56 22 41.2 10.534 0.005  9.942 0.005  9.861 0.012 21 21 21 10.473  9.870  9.700                      
 17 V LAC     22 49 18.93 +56 20 13.2 11.182 0.007 10.249 0.006 10.079 0.021 21 21 21 11.144 10.266  9.944                      
 18 V LAC     22 49 07.88 +56 24 21.5 11.101 0.009 10.313 0.010 10.142 0.017 21 21 21 11.064 10.274 10.052                      
 21 V LAC     22 48 45.94 +56 26 25.1 10.866 0.011 10.297 0.008 10.193 0.031 21 21 21 10.846 10.291 10.167                      
 27 V LAC     22 49 23.37 +56 22 24.8 11.187 0.008 10.964 0.014 11.013 0.057 21 21 21 11.056 10.904 10.810                      
 29 V LAC     22 48 38.06 +56 20 06.4 11.290 0.009 11.076 0.016 11.093 0.036 21 21 21 11.208 11.047 11.003                      
 36 V LAC     22 49 23.51 +56 23 10.0 11.212 0.008 11.119 0.019 11.166 0.031 21 21 21 11.079 11.122 10.981                      
  1 VV CAS    01 51 07.01 +59 53 17.6  8.325 0.018  7.868 0.016  7.734 0.015 21 21 21  8.213  7.824  7.689 Ceph VV CAS          
  2 VV CAS    01 50 52.64 +59 54 35.8  9.070 0.002  8.001 0.004  7.732 0.004 21 21 21  9.145  8.062  7.712                      
  3 VV CAS    01 51 48.84 +59 51 27.6  9.659 0.003  8.582 0.005  8.286 0.010 21 21 21  9.721  8.639  8.308                      
  4 VV CAS    01 50 41.29 +59 53 49.3  9.677 0.003  8.938 0.003  8.823 0.010 21 21 21  9.689  9.018  8.805                      
  5 VV CAS    01 50 39.93 +59 53 47.8  9.688 0.003  9.114 0.006  9.003 0.013 21 21 21  9.749  9.151  9.029                      
 12 VV CAS    01 51 17.80 +59 53 54.1 10.922 0.005 10.013 0.004  9.796 0.010 21 21 21 10.956 10.022  9.734                      
 13 VV CAS    01 51 28.26 +59 55 45.0 10.914 0.006 10.037 0.007  9.759 0.020 21 21 21 10.929 10.057  9.736                      
 18 VV CAS    01 51 03.68 +59 51 37.7 10.940 0.005 10.237 0.005 10.135 0.010 21 21 21 10.958 10.241 10.064                      
 19 VV CAS    01 51 19.89 +59 49 57.5 10.997 0.005 10.283 0.005 10.206 0.012 21 21 21 11.007 10.312 10.130                      
 27 VV CAS    01 51 07.01 +59 55 33.3 10.895 0.005 10.668 0.006 10.611 0.014 21 21 21 10.841 10.634 10.581                      
  1 VX CYG    20 57 44.13 +40 06 59.3  5.905 0.004  5.274 0.007  5.181 0.002 24 24 24  5.923  5.261  5.091                      
  3 VX CYG    20 57 20.82 +40 10 38.9  6.689 0.018  6.065 0.016  5.875 0.015 24 24 24  6.710  6.026  5.756 Ceph VX CYG          
  4 VX CYG    20 57 49.08 +40 09 28.7  8.422 0.003  7.333 0.003  7.007 0.008 24 24 24  8.432  7.308  6.948                      
  9 VX CYG    20 57 47.64 +40 08 09.0  9.103 0.003  8.401 0.003  8.218 0.005 24 24 24  9.265  8.622  8.309                      
 10 VX CYG    20 57 18.20 +40 15 51.3  9.602 0.006  8.495 0.005  8.132 0.009 24 24 23  9.595  8.480  8.109                      
 12 VX CYG    20 57 18.51 +40 13 03.5  9.878 0.007  8.814 0.003  8.489 0.009 24 24 24  9.889  8.815  8.422                      
 13 VX CYG    20 57 43.15 +40 13 18.1  9.797 0.005  8.813 0.004  8.470 0.011 24 24 24  9.858  8.824  8.509                      
 16 VX CYG    20 57 28.66 +40 14 49.4 10.137 0.005  9.117 0.004  8.790 0.016 24 24 24 10.140  9.111  8.775                      
 17 VX CYG    20 57 25.51 +40 11 06.4 10.380 0.007  9.325 0.004  9.050 0.006 24 24 24 10.386  9.300  8.954                      
 18 VX CYG    20 57 38.04 +40 12 41.4 10.253 0.005  9.523 0.006  9.304 0.010 24 24 24 10.225  9.516  9.252                      
 19 VX CYG    20 57 12.79 +40 07 55.5 10.400 0.011  9.710 0.005  9.564 0.014 23 23 23 10.460  9.773  9.581                      
 21 VX CYG    20 57 12.47 +40 09 26.0 10.611 0.008  9.840 0.006  9.667 0.014 24 24 24 10.656  9.906  9.631                      
 22 VX CYG    20 57 03.75 +40 11 27.2 10.687 0.011  9.912 0.009  9.732 0.017 24 24 24 10.710  9.947  9.695                      
 23 VX CYG    20 57 31.40 +40 06 10.0 11.019 0.011  9.923 0.007  9.642 0.010 23 23 23 11.003  9.923  9.560                      
 24 VX CYG    20 57 09.60 +40 11 14.9 10.834 0.019 10.136 0.009  9.987 0.022 24 24 24 10.845 10.100  9.884                      
 25 VX CYG    20 57 10.54 +40 09 06.9 10.967 0.010 10.182 0.010 10.026 0.017 24 24 24 10.978 10.228  9.983                      
 29 VX CYG    20 57 40.40 +40 15 04.3 11.132 0.009 10.697 0.014 10.645 0.052 24 24 24 10.961 10.566 10.473                      
 30 VX CYG    20 57 30.20 +40 12 24.8 10.900 0.012 10.783 0.011 10.677 0.058 24 24 24 10.824 10.768 10.693                      
 31 VX CYG    20 57 32.76 +40 11 19.8 11.608 0.013 10.751 0.015 10.542 0.041 23 24 24 11.622 10.724 10.449                      
 33 VX CYG    20 57 30.08 +40 08 28.6 11.359 0.012 10.807 0.011 10.765 0.036 24 24 23 11.267 10.687 10.572                      
  2 VX PER    02 07 48.48 +58 26 36.8  6.886 0.018  6.427 0.016  6.277 0.015 21 21 21  7.024  6.520  6.291 Ceph VX PER          
  3 VX PER    02 08 20.01 +58 26 32.1  8.395 0.002  7.665 0.008  7.461 0.016 21 21 21  8.414  7.689  7.441                      
  4 VX PER    02 07 33.15 +58 26 36.5  8.730 0.003  7.839 0.005  7.660 0.008 21 21 21  8.753  7.884  7.611                      
  6 VX PER    02 08 25.58 +58 25 21.5  9.715 0.003  8.775 0.005  8.527 0.014 20 20 20  9.765  8.832  8.549                      
  8 VX PER    02 07 21.95 +58 25 02.6  9.981 0.006  9.400 0.012  9.305 0.022 21 21 21 10.024  9.487  9.318                      
 11 VX PER    02 07 34.28 +58 23 17.8 10.438 0.007  9.556 0.012  9.390 0.019 21 21 21 10.475  9.637  9.380                      
 13 VX PER    02 07 48.24 +58 24 33.2 10.960 0.009  9.984 0.005  9.785 0.012 21 21 21 10.982  9.993  9.711                      
 15 VX PER    02 08 19.12 +58 31 33.4 10.866 0.010 10.035 0.011  9.724 0.045 21 21 21 10.849  9.992  9.781                      
 16 VX PER    02 07 46.98 +58 22 14.6 11.222 0.013 10.406 0.012 10.212 0.016 20 20 20 11.215 10.405 10.138                      
 17 VX PER    02 08 19.37 +58 23 49.9 11.087 0.015 10.464 0.009 10.248 0.020 21 20 20 11.045 10.487 10.221                      
 23 VX PER    02 07 42.46 +58 26 00.2 10.863 0.008 10.781 0.012 10.754 0.032 21 21 21 10.781 10.735 10.722                      
 26 VX PER    02 07 57.14 +58 23 54.6 11.642 0.010 11.028 0.017 10.909 0.029 21 21 21 11.597 11.024 10.832                      
 28 VX PER    02 08 08.36 +58 26 48.2 11.146 0.008 10.965 0.011 10.838 0.026 21 21 21 11.075 10.877 10.825                      
 30 VX PER    02 08 06.78 +58 22 46.8 11.360 0.011 11.065 0.014 11.009 0.042 21 21 21 11.310 11.092 10.971                      
 31 VX PER    02 08 30.68 +58 24 15.6 11.662 0.012 11.043 0.011 10.867 0.050 19 20 20 11.727 11.142 11.015                      
  1 VY CYG    21 04 16.63 +39 58 20.1  7.005 0.018  6.536 0.016  6.374 0.015 26 26 26  6.982  6.489  6.305 Ceph VY CYG          
  2 VY CYG    21 04 43.29 +39 59 36.9  8.327 0.004  7.831 0.005  7.594 0.028 26 26 26  8.303  7.819  7.621 BD+39 4425           
  3 VY CYG    21 04 38.31 +39 56 17.4  8.986 0.003  7.879 0.002  7.546 0.010 26 26 26  9.020  7.891  7.476                      
  4 VY CYG    21 04 30.60 +39 54 19.7  9.143 0.002  8.380 0.003  8.198 0.007 26 26 26  9.123  8.377  8.128                      
  5 VY CYG    21 04 33.02 +39 54 14.3 10.013 0.004  9.295 0.003  9.146 0.010 26 26 26  9.975  9.253  9.045                      
  6 VY CYG    21 04 31.61 +39 56 41.4  9.921 0.003  9.290 0.003  9.132 0.014 26 26 26  9.911  9.264  9.091                      
  7 VY CYG    21 04 19.05 +40 01 49.2  9.842 0.003  9.297 0.004  9.152 0.016 26 26 26  9.822  9.288  9.169                      
  8 VY CYG    21 04 47.89 +40 01 40.7 10.449 0.007  9.360 0.007  8.936 0.048 25 26 26 10.453  9.363  8.976                      
  9 VY CYG    21 04 00.05 +39 58 32.4 10.204 0.007  9.811 0.007  9.772 0.023 25 25 25 10.187  9.783  9.739                      
 10 VY CYG    21 04 19.49 +40 00 10.6 10.677 0.006  9.871 0.007  9.637 0.014 26 26 26 10.657  9.847  9.603                      
 13 VY CYG    21 04 15.16 +39 57 16.0 10.612 0.007 10.363 0.007 10.281 0.025 26 26 26 10.616 10.313 10.263                      
 17 VY CYG    21 04 07.19 +39 57 20.4 10.893 0.006 10.632 0.010 10.561 0.036 26 26 26 10.901 10.623 10.563                      
  1 VZ CYG    21 51 37.74 +43 09 58.6  6.413 0.065  5.495 0.060  5.209 0.047 20 20 20  6.013  5.109  4.736 Var V0673 CYG        
  3 VZ CYG    21 51 41.43 +43 08 02.6  7.202 0.018  6.841 0.016  6.737 0.015 20 20 20  7.266  6.922  6.738 Ceph VZ CYG          
  1 W GEM     06 34 57.44 +15 19 49.6  5.133 0.018  4.757 0.016  4.671 0.015 17 17 17  5.070  4.771  4.582 Ceph W GEM           
  3 WW MON    06 33 49.66 +09 17 16.8  8.305 0.005  7.546 0.004  7.372 0.010 17 17 17  8.366  7.564  7.335                      
  5 WW MON    06 33 34.09 +09 16 42.8  9.007 0.003  8.306 0.002  8.165 0.010 17 17 17  9.101  8.327  8.108                      
  7 WW MON    06 33 53.26 +09 14 21.5  9.564 0.003  9.142 0.004  9.017 0.008 17 17 17  9.589  9.189  9.022                      
  9 WW MON    06 33 37.18 +09 12 12.7  9.971 0.018  9.495 0.016  9.370 0.015 17 17 17  9.893  9.514  9.358 Ceph WW MON          
 11 WW MON    06 33 31.06 +09 15 21.4 10.591 0.006 10.008 0.006  9.941 0.009 17 17 17 10.656 10.044  9.883                      
 12 WW MON    06 33 51.30 +09 10 35.9 10.932 0.007 10.188 0.005 10.057 0.012 17 17 17 10.982 10.224  9.993                      
