V0465 MON 2454755.897 0.52  8.717 0.014  8.396 0.013  8.361 0.018 0
V0465 MON 2454758.934 0.64  8.720 0.014  8.371 0.013  8.312 0.018 0
V0465 MON 2454762.898 0.10  8.842 0.015  8.441 0.013  8.347 0.018 0
V0465 MON 2454765.909 0.21  8.852 0.015  8.494 0.014  8.363 0.018 0
V0465 MON 2454767.871 0.93  8.782 0.014  8.400 0.013  8.314 0.018 0
V0465 MON 2454768.967 0.34  8.823 0.014  8.465 0.014  8.406 0.018 0
V0495 CYG 2454519.012 0.70  7.071 0.014  6.514 0.012  6.264 0.016 0
V0495 CYG 2454526.049 0.75  7.050 0.014  6.510 0.012  6.240 0.016 0
V0495 CYG 2454554.006 0.90  7.057 0.014  6.485 0.012  6.272 0.016 0
V0495 CYG 2454561.003 0.94  7.071 0.014  6.484 0.012  6.257 0.016 0
V0495 CYG 2454575.868 0.16  7.156 0.014  6.528 0.012  6.286 0.016 0
V0495 CYG 2454617.750 0.39  7.223 0.014  6.600 0.012  6.354 0.016 0
V0495 CYG 2454620.777 0.83  7.062 0.014  6.480 0.012  6.223 0.016 0
V0495 CYG 2454629.866 0.19  7.170 0.014  6.549 0.012  6.285 0.016 0
V0495 CYG 2454639.689 0.65  7.025 0.014  6.507 0.012  6.314 0.016 0
V0495 CYG 2454639.809 0.67  7.007 0.014  6.507 0.012  6.299 0.016 0
V0495 CYG 2454643.831 0.26  7.191 0.014  6.597 0.012  6.324 0.016 0
V0495 CYG 2454658.753 0.48  7.105 0.014  6.562 0.012  6.334 0.016 0
V0495 CYG 2454724.782 0.30  7.215 0.014  6.596 0.012  6.329 0.016 0
V0495 CYG 2454725.703 0.44  7.133 0.014  6.572 0.012  6.341 0.016 0
V0495 CYG 2454726.767 0.60  7.051 0.014  6.503 0.012  6.250 0.016 0
V0495 CYG 2454729.800 0.05  7.109 0.014  6.487 0.012  6.236 0.016 0
V0495 CYG 2454731.726 0.34  7.217 0.014  6.596 0.012  6.344 0.016 0
V0495 CYG 2454734.695 0.78  7.044 0.014  6.480 0.012  6.266 0.016 0
V0495 CYG 2454736.817 0.09  7.124 0.014  6.503 0.012  6.255 0.016 0
V0495 CYG 2454739.707 0.52  7.059 0.014  6.518 0.012  6.308 0.016 0
V0495 CYG 2454746.706 0.56  7.047 0.014  6.516 0.012  6.297 0.016 0
V0495 CYG 2454748.748 0.87  7.052 0.014  6.473 0.012  6.264 0.016 0
V0495 CYG 2454763.606 0.08  7.129 0.014  6.532 0.012  6.279 0.016 0
V0495 MON 2454489.754 0.62  9.824 0.018  9.271 0.016  9.184 0.024 0
V0495 MON 2454489.818 0.64  9.834 0.018  9.317 0.017  9.202 0.024 0
V0495 MON 2454492.776 0.36  9.754 0.018  9.277 0.016  9.165 0.024 0
V0495 MON 2454512.730 0.23  9.752 0.018  9.327 0.017  9.211 0.024 0
V0495 MON 2454515.712 0.95  9.911 0.018  9.425 0.017  9.309 0.024 0
V0495 MON 2454516.751 0.21  9.768 0.018  9.314 0.017  9.220 0.024 0
V0495 MON 2454520.623 0.15  9.795 0.018  9.345 0.017  9.281 0.024 0
V0495 MON 2454523.707 0.91  9.959 0.018  9.410 0.017  9.288 0.024 0
V0495 MON 2454544.618 0.01  9.959 0.018  9.460 0.017  9.330 0.025 0
V0495 MON 2454550.705 0.50  9.775 0.018  9.264 0.016  9.159 0.024 0
V0495 MON 2454574.622 0.34  9.753 0.018  9.282 0.016  9.181 0.024 0
V0495 MON 2454575.618 0.58  9.771 0.018  9.278 0.016  9.148 0.023 0
V0495 MON 2454736.015 0.73  9.861 0.018  9.326 0.017  9.167 0.024 0
V0495 MON 2454739.013 0.46  9.763 0.018  9.265 0.016  9.119 0.023 0
V0495 MON 2454746.979 0.41  9.755 0.018  9.265 0.016  9.155 0.024 0
V0495 MON 2454747.981 0.65  9.827 0.018  9.300 0.017  9.191 0.024 0
V0495 MON 2454753.926 0.10  9.888 0.018  9.413 0.017  9.313 0.025 0
V0495 MON 2454755.911 0.59  9.808 0.018  9.280 0.016  9.220 0.024 0
V0495 MON 2454756.978 0.85  9.911 0.018  9.393 0.017  9.245 0.024 0
V0495 MON 2454762.864 0.29  9.777 0.018  9.335 0.017  9.209 0.024 0
V0495 MON 2454765.965 0.04  9.956 0.018  9.473 0.017  9.340 0.025 0
V0495 MON 2454767.891 0.51  9.782 0.018  9.282 0.016  9.169 0.024 0
V0495 MON 2454768.030 0.55  9.782 0.018  9.286 0.017  9.142 0.023 0
V0495 MON 2454768.983 0.78  9.878 0.018  9.352 0.017  9.220 0.024 0
V0508 MON 2454480.893 0.19  8.536 0.016  8.177 0.014  8.097 0.018 0
V0508 MON 2454489.842 0.35  8.608 0.016  8.217 0.014  8.100 0.018 0
V0508 MON 2454492.817 0.07  8.566 0.016  8.224 0.014  8.127 0.018 0
V0508 MON 2454512.764 0.90  8.664 0.016  8.332 0.015  8.219 0.019 0
V0508 MON 2454515.749 0.62  8.669 0.016  8.280 0.015  8.135 0.019 0
V0508 MON 2454516.767 0.87  8.736 0.016  8.347 0.015  8.250 0.019 0
V0508 MON 2454520.737 0.83  8.753 0.016  8.383 0.015  8.272 0.019 0
V0508 MON 2454523.772 0.56  8.701 0.016  8.282 0.015  8.198 0.019 0
V0508 MON 2454560.655 0.48  8.660 0.016  8.246 0.014  8.143 0.019 0
V0508 MON 2454725.002 0.24  8.596 0.016  8.204 0.014  8.171 0.019 0
V0508 MON 2454734.997 0.66  8.719 0.016  8.308 0.015  8.196 0.019 0
V0508 MON 2454742.009 0.36  8.608 0.016  8.211 0.014  8.162 0.019 0
V0508 MON 2454748.948 0.04  8.572 0.016  8.244 0.014  8.149 0.019 0
V0508 MON 2454755.037 0.51  8.656 0.016  8.255 0.014  8.174 0.019 0
V0508 MON 2454755.954 0.73  8.733 0.016  8.320 0.015  8.266 0.019 0
V0508 MON 2454756.992 0.98  8.616 0.016  8.308 0.015  8.164 0.019 0
V0508 MON 2454760.947 0.94  8.643 0.016  8.328 0.015  8.174 0.019 0
V0508 MON 2454765.850 0.12  8.572 0.016  8.234 0.014  8.158 0.019 0
V0514 CYG 2454516.027 0.96  7.536 0.014  6.993 0.013  6.744 0.017 0
V0514 CYG 2454519.054 0.55  7.721 0.015  7.028 0.013  6.721 0.017 0
V0514 CYG 2454525.967 0.91  7.659 0.015  7.084 0.013  6.844 0.017 0
V0514 CYG 2454546.937 0.02  7.490 0.014  6.937 0.013  6.675 0.017 0
V0514 CYG 2454553.965 0.40  7.597 0.014  6.948 0.013  6.664 0.017 0
V0514 CYG 2454575.847 0.69  7.793 0.015  7.089 0.013  6.803 0.017 0
V0514 CYG 2454578.869 0.28  7.582 0.014  6.908 0.013  6.635 0.017 0
V0514 CYG 2454641.796 0.63  7.778 0.015  7.078 0.013  6.840 0.017 0
V0514 CYG 2454643.729 0.01  7.519 0.014  6.980 0.013  6.774 0.017 0
V0514 CYG 2454643.840 0.03  7.511 0.014  6.967 0.013  6.710 0.017 0
V0514 CYG 2454660.831 0.36  7.578 0.014  6.954 0.013  6.686 0.017 0
V0514 CYG 2454667.879 0.74  7.796 0.015  7.113 0.013  6.805 0.017 0
V0514 CYG 2454725.741 0.09  7.513 0.014  6.923 0.013  6.682 0.017 0
V0514 CYG 2454729.732 0.87  7.720 0.015  7.087 0.013  6.821 0.017 0
V0514 CYG 2454732.790 0.47  7.646 0.015  6.963 0.013  6.704 0.017 0
V0514 CYG 2454737.664 0.43  7.620 0.015  6.937 0.013  6.666 0.017 0
V0514 CYG 2454739.751 0.84  7.768 0.015  7.118 0.013  6.895 0.017 0
V0514 CYG 2454746.723 0.20  7.528 0.014  6.897 0.013  6.667 0.017 0
V0514 CYG 2454753.805 0.59  7.722 0.015  7.023 0.013  6.761 0.017 0
V0514 CYG 2454754.749 0.78  7.805 0.015  7.122 0.013  6.884 0.017 0
V0514 CYG 2454762.629 0.33  7.594 0.014  6.972 0.013  6.686 0.017 0
V0514 CYG 2454763.621 0.52  7.670 0.015  6.997 0.013  6.733 0.017 0
V0514 CYG 2454766.676 0.12  7.526 0.014  6.940 0.013  6.657 0.017 0
V0514 CYG 2454766.782 0.14  7.543 0.014  6.932 0.013  6.657 0.017 0
V0538 CYG 2454482.550 0.66  7.901 0.014  7.350 0.013  7.192 0.017 0
V0538 CYG 2454560.956 0.48  7.790 0.014  7.273 0.013  7.089 0.017 0
V0538 CYG 2454578.884 0.41  7.765 0.014  7.237 0.013  7.060 0.017 0
V0538 CYG 2454624.756 0.90  7.858 0.014  7.330 0.013  7.188 0.017 1
V0538 CYG 2454629.894 0.74  7.929 0.014  7.389 0.014  7.234 0.017 0
V0538 CYG 2454639.846 0.37  7.741 0.014  7.246 0.013  7.088 0.017 0
V0538 CYG 2454643.881 0.03  7.723 0.014  7.289 0.013  7.141 0.017 0
V0538 CYG 2454661.882 0.97  7.764 0.014  7.307 0.013  7.198 0.017 0
V0538 CYG 2454662.812 0.12  7.704 0.014  7.231 0.013  7.076 0.017 0
V0538 CYG 2454667.845 0.94  7.771 0.014  7.315 0.013  7.206 0.017 0
V0538 CYG 2454724.803 0.25  7.738 0.014  7.239 0.013  7.074 0.017 0
V0538 CYG 2454729.811 0.07  7.722 0.014  7.254 0.013  7.101 0.017 0
V0538 CYG 2454732.813 0.56  7.841 0.014  7.296 0.013  7.141 0.017 0
V0538 CYG 2454734.741 0.88  7.841 0.014  7.366 0.013  7.237 0.017 0
V0538 CYG 2454739.768 0.70  7.910 0.014  7.372 0.013  7.213 0.017 0
V0538 CYG 2454740.661 0.84  7.872 0.014  7.378 0.014  7.229 0.017 0
V0538 CYG 2454742.756 0.19  7.725 0.014  7.224 0.013  7.077 0.017 0
V0538 CYG 2454755.600 0.29  7.734 0.014  7.228 0.013  7.054 0.017 0
V0538 CYG 2454757.648 0.62  7.858 0.014  7.320 0.013  7.190 0.017 0
V0538 CYG 2454758.722 0.80  7.907 0.014  7.407 0.014  7.242 0.017 0
V0538 CYG 2454762.645 0.44  7.775 0.014  7.272 0.013  7.082 0.017 0
V0538 CYG 2454763.615 0.60  7.853 0.014  7.326 0.013  7.145 0.017 0
V0538 CYG 2454766.646 0.09  7.727 0.014  7.261 0.013  7.080 0.017 0
V0600 AQL 2454574.898 0.34  6.879 0.013  6.355 0.012  6.155 0.017 0
V0600 AQL 2454577.894 0.76  7.096 0.013  6.505 0.012  6.285 0.017 0
V0600 AQL 2454579.952 0.04  6.925 0.013  6.474 0.012  6.291 0.017 0
V0600 AQL 2454584.907 0.73  7.054 0.013  6.497 0.012  6.287 0.017 0
V0600 AQL 2454585.909 0.87  7.134 0.013  6.584 0.012  6.368 0.017 0
V0600 AQL 2454586.868 1.00  7.001 0.013  6.517 0.012  6.327 0.017 0
V0600 AQL 2454611.879 0.45  6.888 0.013  6.352 0.012  6.158 0.017 0
V0600 AQL 2454616.803 0.13  6.857 0.013  6.379 0.012  6.196 0.017 0
V0600 AQL 2454619.876 0.56  6.954 0.013  6.406 0.012  6.189 0.017 0
V0600 AQL 2454629.826 0.93  7.065 0.013  6.543 0.012  6.315 0.017 0
V0600 AQL 2454639.709 0.30  6.914 0.013  6.378 0.012  6.255 0.017 5
V0600 AQL 2454660.703 0.20  6.867 0.013  6.379 0.012  6.214 0.017 0
V0600 AQL 2454725.584 0.16  6.888 0.013  6.397 0.012  6.234 0.017 0
V0600 AQL 2454731.680 0.00  7.003 0.013  6.512 0.012  6.331 0.017 0
V0600 AQL 2454734.648 0.41  6.875 0.013  6.355 0.012  6.182 0.017 0
V0600 AQL 2454737.627 0.83  7.137 0.013  6.544 0.012  6.323 0.017 0
V0600 AQL 2454739.618 0.10  6.883 0.013  6.410 0.012  6.255 0.017 0
V0600 AQL 2454740.624 0.24  6.879 0.013  6.374 0.012  6.199 0.017 0
V0600 AQL 2454742.669 0.52  6.927 0.013  6.369 0.012  6.184 0.017 0
V0600 AQL 2454746.644 0.07  6.900 0.013  6.435 0.012  6.244 0.017 0
V0600 AQL 2454757.563 0.58  6.945 0.013  6.397 0.012  6.217 0.017 0
V0600 AQL 2454767.583 0.96  7.034 0.013  6.539 0.012  6.351 0.017 0
V0609 CYG 2454553.983 0.82  6.717 0.013  5.978 0.012  5.733 0.016 0
V0609 CYG 2454560.952 0.05  6.925 0.013  6.180 0.012  5.880 0.016 0
V0609 CYG 2454578.879 0.62  6.653 0.013  5.960 0.012  5.673 0.016 0
V0609 CYG 2454579.861 0.66  6.660 0.013  5.965 0.012  5.656 0.016 0
V0609 CYG 2454586.960 0.89  6.773 0.013  6.014 0.012  5.719 0.016 0
V0609 CYG 2454624.746 0.10  7.022 0.013  6.225 0.012  5.946 0.016 0
V0609 CYG 2454627.954 0.20  7.131 0.013  6.406 0.012  6.100 0.016 0
V0609 CYG 2454629.903 0.27  7.044 0.013  6.361 0.012  6.066 0.016 0
V0609 CYG 2454639.840 0.59  6.664 0.013  6.002 0.012  5.721 0.016 0
V0609 CYG 2454643.885 0.72  6.674 0.013  5.961 0.012  5.651 0.016 0
V0609 CYG 2454661.888 0.30  6.940 0.013  6.332 0.012  6.062 0.016 0
V0609 CYG 2454662.826 0.33  6.793 0.013  6.233 0.012  5.925 0.016 0
V0609 CYG 2454663.945 0.36  6.719 0.013  6.173 0.012  5.890 0.016 0
V0609 CYG 2454667.850 0.49  6.658 0.013  6.066 0.012  5.760 0.016 0
V0609 CYG 2454726.800 0.39  6.716 0.013  6.156 0.012  5.879 0.016 0
V0609 CYG 2454731.781 0.55  6.656 0.013  6.004 0.012  5.701 0.016 0
V0609 CYG 2454737.674 0.73  6.679 0.013  5.938 0.012  5.664 0.016 0
V0609 CYG 2454739.763 0.80  6.702 0.013  5.963 0.012  5.690 0.016 0
V0609 CYG 2454758.728 0.41  6.702 0.013  6.136 0.012  5.865 0.016 0
V0609 CYG 2454759.656 0.44  6.695 0.013  6.118 0.012  5.818 0.016 0
V0916 AQL 2454517.040 0.20  7.179 0.014  6.692 0.013  6.505 0.016 1
V0916 AQL 2454547.019 0.43  7.240 0.014  6.607 0.013  6.424 0.016 0
V0916 AQL 2454574.888 0.51  7.263 0.014  6.631 0.013  6.430 0.016 0
V0916 AQL 2454579.912 0.88  7.537 0.014  6.895 0.013  6.686 0.017 0
V0916 AQL 2454584.899 0.25  7.209 0.014  6.668 0.013  6.488 0.016 0
V0916 AQL 2454585.902 0.33  7.221 0.014  6.664 0.013  6.441 0.016 0
V0916 AQL 2454586.859 0.40  7.228 0.014  6.611 0.013  6.409 0.016 0
V0916 AQL 2454616.790 0.63  7.386 0.014  6.703 0.013  6.513 0.016 0
V0916 AQL 2454619.893 0.86  7.551 0.014  6.899 0.013  6.689 0.017 0
V0916 AQL 2454620.893 0.93  7.519 0.014  6.909 0.013  6.696 0.017 0
V0916 AQL 2454629.823 0.60  7.345 0.014  6.682 0.013  6.492 0.016 0
V0916 AQL 2454658.877 0.76  7.509 0.014  6.819 0.013  6.580 0.016 0
V0916 AQL 2454661.684 0.97  7.523 0.014  6.929 0.013  6.737 0.017 0
V0916 AQL 2454662.682 0.04  7.515 0.014  6.920 0.013  6.705 0.017 0
V0916 AQL 2454663.656 0.11  7.309 0.014  6.785 0.013  6.605 0.016 0
V0916 AQL 2454725.574 0.72  7.479 0.014  6.794 0.013  6.591 0.016 0
V0916 AQL 2454726.673 0.80  7.532 0.014  6.860 0.013  6.639 0.016 0
V0916 AQL 2454731.690 0.17  7.231 0.014  6.726 0.013  6.534 0.016 0
V0916 AQL 2454735.667 0.47  7.257 0.014  6.617 0.013  6.442 0.016 0
V0916 AQL 2454739.622 0.76  7.514 0.014  6.819 0.013  6.614 0.016 0
V0916 AQL 2454742.677 0.99  7.515 0.014  6.903 0.013  6.713 0.017 0
V0916 AQL 2454746.654 0.29  7.224 0.014  6.653 0.013  6.470 0.016 0
V0916 AQL 2454747.602 0.36  7.225 0.014  6.636 0.013  6.428 0.016 0
V0916 AQL 2454748.583 0.43  7.253 0.014  6.618 0.013  6.435 0.016 0
V0916 AQL 2454763.587 0.55  7.307 0.014  6.674 0.013  6.476 0.016 0
V1162 AQL 2454574.993 0.76  6.277 0.014  5.940 0.012  5.844 0.016 0
V1162 AQL 2454577.988 0.32  6.108 0.014  5.662 0.012  5.555 0.016 6
V1162 AQL 2454586.944 0.98  6.057 0.014  5.770 0.012  5.693 0.016 0
V1162 AQL 2454643.806 0.56  6.216 0.014  5.808 0.012  5.702 0.016 0
V1162 AQL 2454661.799 0.91  6.157 0.014  5.861 0.012  5.750 0.016 0
V1162 AQL 2454663.755 0.27  6.112 0.014  5.746 0.012  5.606 0.016 0
V1162 AQL 2454667.791 0.02  6.049 0.014  5.739 0.012  5.637 0.016 0
V1162 AQL 2454724.720 0.61  6.259 0.014  5.820 0.012  5.749 0.016 0
V1162 AQL 2454725.661 0.79  6.266 0.014  5.913 0.012  5.825 0.016 0
V1162 AQL 2454732.681 0.09  6.064 0.014  5.765 0.012  5.690 0.016 0
V1162 AQL 2454734.617 0.45  6.155 0.014  5.768 0.012  5.641 0.016 0
V1162 AQL 2454735.638 0.64  6.241 0.014  5.887 0.012  5.759 0.016 0
V1162 AQL 2454739.586 0.38  6.096 0.014  5.758 0.012  5.673 0.016 0
V1162 AQL 2454742.665 0.95  6.083 0.014  5.793 0.012  5.701 0.016 0
V1162 AQL 2454746.632 0.69  6.253 0.014  5.882 0.012  5.762 0.016 0
V1162 AQL 2454747.571 0.86  6.191 0.014  5.875 0.012  5.807 0.016 0
V1162 AQL 2454754.574 0.16  6.083 0.014  5.741 0.012  5.666 0.016 0
V1162 AQL 2454755.547 0.34  6.095 0.014  5.762 0.012  5.670 0.016 0
V1162 AQL 2454757.559 0.72  6.295 0.014  5.891 0.012  5.771 0.016 0
V1162 AQL 2454763.560 0.83  6.228 0.014  5.893 0.012  5.753 0.016 0
V1162 AQL 2454767.568 0.58  6.215 0.014  5.820 0.012  5.713 0.016 0
V1344 AQL 2454574.903 0.62  5.185 0.013  4.761 0.012  4.588 0.015 0
V1344 AQL 2454577.897 0.02  5.159 0.013  4.691 0.012  4.510 0.015 0
V1344 AQL 2454579.958 0.30  5.213 0.013  4.702 0.012  4.582 0.015 0
V1344 AQL 2454584.911 0.96  5.144 0.013  4.690 0.012  4.541 0.015 0
V1344 AQL 2454585.913 0.10  5.166 0.013  4.712 0.012  4.517 0.015 0
V1344 AQL 2454586.872 0.22  5.182 0.013  4.689 0.012  4.552 0.015 0
V1344 AQL 2454611.884 0.57  5.196 0.013  4.744 0.012  4.609 0.015 0
V1344 AQL 2454643.797 0.83  5.128 0.013  4.676 0.012  4.528 0.015 0
V1344 AQL 2454662.677 0.36  5.288 0.013  4.762 0.012  4.621 0.015 0
V1344 AQL 2454663.799 0.51  5.212 0.013  4.760 0.012  4.635 0.016 0
V1344 AQL 2454724.727 0.66  5.180 0.013  4.751 0.012  4.598 0.015 0
V1344 AQL 2454725.646 0.78  5.138 0.013  4.714 0.012  4.580 0.015 0
V1344 AQL 2454726.666 0.92  5.178 0.013  4.704 0.012  4.577 0.015 0
V1344 AQL 2454731.675 0.59  5.196 0.013  4.777 0.012  4.640 0.016 0
V1344 AQL 2454732.695 0.72  5.155 0.013  4.717 0.012  4.578 0.015 0
V1344 AQL 2454734.643 0.98  5.162 0.013  4.708 0.012  4.500 0.015 0
V1344 AQL 2454735.673 0.12  5.154 0.013  4.680 0.012  4.603 0.015 4
V1344 AQL 2454742.660 0.06  5.144 0.013  4.697 0.012  4.536 0.015 0
V1344 AQL 2454766.556 0.25  5.235 0.013  4.785 0.012  4.573 0.015 2
V1344 AQL 2454767.657 0.40  5.245 0.013  4.754 0.012  4.604 0.015 0
V1364 CYG 2454519.004 0.82  9.021 0.016  8.222 0.014  7.995 0.018 0
V1364 CYG 2454525.996 0.36  9.159 0.016  8.493 0.015  8.227 0.019 0
V1364 CYG 2454553.948 0.51  8.997 0.016  8.326 0.014  8.082 0.018 0
V1364 CYG 2454560.994 0.06  9.177 0.016  8.363 0.014  8.114 0.019 0
V1364 CYG 2454578.941 0.44  9.111 0.016  8.416 0.014  8.141 0.019 0
V1364 CYG 2454584.827 0.89  9.039 0.016  8.247 0.014  7.990 0.018 0
V1364 CYG 2454585.853 0.97  9.109 0.016  8.307 0.014  8.057 0.018 0
V1364 CYG 2454620.801 0.67  8.964 0.016  8.238 0.014  7.952 0.018 0
V1364 CYG 2454627.964 0.22  9.247 0.016  8.463 0.014  8.181 0.019 0
V1364 CYG 2454639.793 0.13  9.236 0.016  8.422 0.014  8.274 0.019 4
V1364 CYG 2454658.908 0.60  8.977 0.016  8.269 0.014  8.114 0.019 4
V1364 CYG 2454660.803 0.75  8.979 0.016  8.221 0.014  8.023 0.018 0
V1364 CYG 2454724.822 0.68  8.970 0.016  8.233 0.014  8.001 0.018 0
V1364 CYG 2454753.796 0.91  9.062 0.016  8.243 0.014  8.018 0.018 0
V1364 CYG 2454754.634 0.98  9.107 0.016  8.291 0.014  8.080 0.018 0
V1364 CYG 2454757.636 0.21  9.234 0.016  8.455 0.014  8.224 0.019 0
V1364 CYG 2454758.700 0.29  9.205 0.016  8.469 0.014  8.230 0.019 0
V1364 CYG 2454762.621 0.59  8.948 0.016  8.283 0.014  8.026 0.018 0
V1364 CYG 2454768.587 0.05  9.177 0.016  8.355 0.014  8.108 0.019 0
V1467 CYG 2454575.856 0.95  8.168 0.015  7.237 0.013  6.920 0.017 0
V1467 CYG 2454578.955 0.02  8.263 0.015  7.315 0.013  6.981 0.017 0
V1467 CYG 2454579.838 0.03  8.283 0.015  7.339 0.013  7.025 0.017 0
V1467 CYG 2454580.854 0.06  8.307 0.015  7.367 0.013  7.062 0.017 0
V1467 CYG 2454584.842 0.14  8.427 0.015  7.508 0.013  7.188 0.017 0
V1467 CYG 2454585.846 0.16  8.449 0.015  7.515 0.013  7.189 0.017 0
V1467 CYG 2454620.843 0.88  8.104 0.015  7.181 0.013  6.838 0.016 0
V1467 CYG 2454629.745 0.06  8.300 0.015  7.358 0.013  7.043 0.017 0
V1467 CYG 2454639.781 0.27  8.364 0.015  7.540 0.013  7.202 0.017 0
V1467 CYG 2454641.903 0.31  8.233 0.015  7.455 0.013  7.118 0.017 0
V1467 CYG 2454643.753 0.35  8.160 0.015  7.398 0.013  7.069 0.017 0
V1467 CYG 2454658.697 0.66  8.012 0.015  7.152 0.013  6.842 0.016 0
V1467 CYG 2454660.814 0.70  8.022 0.015  7.117 0.013  6.851 0.016 0
V1467 CYG 2454662.801 0.74  8.014 0.015  7.133 0.013  6.816 0.016 0
V1467 CYG 2454667.825 0.84  8.080 0.015  7.149 0.013  6.895 0.017 0
V1467 CYG 2454732.761 0.18  8.443 0.015  7.506 0.013  7.179 0.017 0
V1467 CYG 2454734.681 0.22  8.436 0.015  7.527 0.013  7.212 0.017 0
V1467 CYG 2454742.708 0.39  8.096 0.015  7.324 0.013  6.982 0.017 0
V1467 CYG 2454746.712 0.47  8.039 0.015  7.234 0.013  6.918 0.017 0
V1467 CYG 2454747.718 0.49  8.037 0.015  7.226 0.013  6.891 0.017 0
V1467 CYG 2454748.611 0.51  8.023 0.015  7.212 0.013  6.908 0.017 0
V1467 CYG 2454753.610 0.61  7.980 0.015  7.134 0.013  6.816 0.016 0
V1467 CYG 2454754.621 0.63  7.987 0.015  7.134 0.013  6.822 0.016 0
V1467 CYG 2454762.606 0.79  8.048 0.015  7.140 0.013  6.805 0.016 0
V1467 CYG 2454763.644 0.82  8.062 0.015  7.170 0.013  6.842 0.016 0
V1467 CYG 2454767.721 0.90  8.117 0.015  7.191 0.013  6.868 0.017 0
VV CAS    2454482.758 0.24  8.270 0.015  7.789 0.014  7.660 0.018 0
VV CAS    2454638.915 0.39  8.297 0.015  7.824 0.014  7.683 0.018 0
VV CAS    2454639.853 0.55  8.423 0.015  7.902 0.014  7.772 0.018 0
VV CAS    2454660.861 0.93  8.203 0.015  7.844 0.014  7.718 0.018 0
VV CAS    2454661.945 0.10  8.227 0.015  7.782 0.014  7.701 0.018 4
VV CAS    2454667.893 0.06  8.213 0.015  7.820 0.014  7.680 0.018 0
VV CAS    2454726.896 0.57  8.441 0.015  7.918 0.014  7.766 0.018 0
VV CAS    2454734.861 0.85  8.336 0.015  7.938 0.014  7.804 0.018 0
VV CAS    2454735.846 0.01  8.199 0.015  7.807 0.014  7.692 0.018 0
VV CAS    2454736.939 0.19  8.243 0.015  7.793 0.014  7.656 0.018 0
VV CAS    2454737.772 0.32  8.290 0.015  7.812 0.014  7.678 0.018 0
VV CAS    2454739.869 0.66  8.509 0.015  7.987 0.014  7.831 0.018 0
VV CAS    2454740.813 0.81  8.436 0.015  7.991 0.014  7.851 0.018 0
VV CAS    2454747.909 0.95  8.191 0.015  7.824 0.014  7.719 0.018 0
VV CAS    2454753.729 0.89  8.224 0.015  7.861 0.014  7.749 0.018 0
VV CAS    2454755.735 0.21  8.252 0.015  7.795 0.014  7.672 0.018 0
VV CAS    2454758.792 0.71  8.529 0.015  8.001 0.014  7.872 0.018 0
VV CAS    2454762.752 0.34  8.293 0.015  7.817 0.014  7.682 0.018 0
VV CAS    2454763.675 0.49  8.383 0.015  7.875 0.014  7.729 0.018 0
VV CAS    2454766.702 0.98  8.211 0.015  7.816 0.014  7.683 0.018 0
VV CAS    2454768.552 0.28  8.258 0.015  7.795 0.014  7.647 0.018 0
VX CYG    2454553.990 0.95  6.824 0.013  6.252 0.012  6.033 0.016 0
VX CYG    2454560.967 0.30  6.558 0.013  5.929 0.012  5.706 0.016 0
VX CYG    2454575.871 0.04  6.572 0.013  6.083 0.012  5.874 0.016 0
VX CYG    2454577.996 0.14  6.586 0.013  6.005 0.012  5.757 0.016 0
VX CYG    2454578.918 0.19  6.542 0.013  5.968 0.012  5.747 0.016 0
VX CYG    2454579.846 0.23  6.546 0.013  5.955 0.012  5.724 0.016 0
VX CYG    2454585.834 0.53  6.683 0.013  6.001 0.012  5.804 0.016 0
VX CYG    2454586.951 0.59  6.748 0.013  6.058 0.012  5.865 0.016 0
VX CYG    2454611.835 0.82  6.901 0.013  6.273 0.012  6.082 0.016 0
VX CYG    2454617.955 0.13  6.577 0.013  5.999 0.012  5.842 0.016 0
VX CYG    2454619.848 0.22  6.542 0.013  5.952 0.012  5.784 0.016 0
VX CYG    2454624.842 0.47  6.613 0.013  5.924 0.012  5.788 0.016 0
VX CYG    2454629.873 0.72  6.876 0.013  6.190 0.012  5.976 0.016 0
VX CYG    2454643.849 0.41  6.626 0.013  5.965 0.012  5.780 0.016 0
VX CYG    2454660.980 0.26  6.535 0.013  5.958 0.012  5.770 0.016 0
VX CYG    2454662.745 0.35  6.568 0.013  5.915 0.012  5.764 0.016 0
VX CYG    2454724.812 0.43  6.612 0.013  5.933 0.012  5.737 0.016 0
VX CYG    2454729.746 0.68  6.847 0.013  6.152 0.012  5.966 0.016 0
VX CYG    2454731.762 0.78  6.903 0.013  6.228 0.012  6.040 0.016 0
VX CYG    2454735.773 0.98  6.689 0.013  6.171 0.012  6.025 0.016 0
VX CYG    2454737.653 0.07  6.559 0.013  6.035 0.012  5.860 0.016 0
VX CYG    2454742.739 0.32  6.513 0.013  5.892 0.012  5.698 0.016 0
VX CYG    2454753.635 0.86  6.894 0.013  6.276 0.012  6.066 0.016 0
VX CYG    2454754.656 0.92  6.915 0.013  6.305 0.012  6.129 0.016 0
VX PER    2454482.765 0.82  6.808 0.014  6.344 0.013  6.185 0.016 0
VX PER    2454638.908 0.16  7.024 0.014  6.491 0.013  6.298 0.016 0
VX PER    2454639.894 0.25  7.036 0.014  6.561 0.013  6.384 0.016 0
VX PER    2454641.931 0.44  6.877 0.014  6.438 0.013  6.309 0.016 0
VX PER    2454658.921 1.00  6.918 0.014  6.416 0.013  6.239 0.016 0
