3 50582.315500 0.812179 9.009000 9.012528 0.020000   4.063e-01 6.632e-01
4 50582.315500 0.812179 8.460000 8.455408 0.020000   4.063e-01 6.632e-01
5 50582.315500 0.812179 7.932000 7.936445 0.020000   4.063e-01 6.632e-01
3 50582.387700 0.820027 9.002000 9.017872 0.020000   4.453e-01 6.142e-01
4 50582.387700 0.820027 8.448000 8.459379 0.020000   4.453e-01 6.142e-01
5 50582.387700 0.820027 7.929000 7.939156 0.020000   4.453e-01 6.142e-01
3 50583.301300 0.919329 9.088000 9.104874 0.020000   9.823e-01 -1.455e-01
4 50583.301300 0.919329 8.516000 8.525110 0.020000   9.823e-01 -1.455e-01
5 50583.301300 0.919329 7.974000 7.985343 0.020000   9.823e-01 -1.455e-01
3 50583.386300 0.928568 9.099000 9.113915 0.020000   1.028e+00 -2.206e-01
4 50583.386300 0.928568 8.522000 8.532047 0.020000   1.028e+00 -2.206e-01
5 50583.386300 0.928568 7.980000 7.990346 0.020000   1.028e+00 -2.206e-01
3 50584.294300 0.027262 9.214000 9.213329 0.020000   1.137e+00 -8.923e-01
4 50584.294300 0.027262 8.614000 8.612652 0.020000   1.137e+00 -8.923e-01
5 50584.294300 0.027262 8.057000 8.053671 0.020000   1.137e+00 -8.923e-01
3 50584.365300 0.034979 9.216000 9.221160 0.020000   1.106e+00 -9.297e-01
4 50584.365300 0.034979 8.613000 8.619438 0.020000   1.106e+00 -9.297e-01
5 50584.365300 0.034979 8.052000 8.059496 0.020000   1.106e+00 -9.297e-01
